Score,Lineup,score2,vari
1.0,"['5', '4', '1', '8', '14', '3', '6', '10', '2']",4.17462757189552,9.359258634707974
2.0,"['5', '4', '1', '8', '6', '3', '19', '10', '7']",3.8376734660737517,8.677291652946366
2.0,"['5', '4', '1', '8', '6', '14', '19', '10', '2']",4.308991716298078,9.871428067165251
11.0,"['5', '4', '1', '3', '6', '12', '23', '7', '15']",3.6889359303664775,8.265061988789936
7.0,"['5', '4', '1', '8', '6', '3', '10', '7', '2']",3.7250317902821686,8.350392981535563
4.0,"['8', '4', '1', '6', '3', '14', '19', '10', '2']",4.231714853048128,9.525141615466389
10.0,"['5', '4', '1', '8', '14', '3', '7', '15', '2']",4.129317927469643,9.24673784580203
1.0,"['5', '4', '6', '14', '12', '19', '23', '10', '15']",4.345586493127038,9.94801392315535
6.0,"['5', '4', '8', '14', '3', '10', '2', '23', '7']",4.1365089319958,9.322587408291312
7.0,"['5', '4', '8', '6', '14', '19', '2', '24', '7']",3.690476251012667,8.10469881974528
6.0,"['5', '4', '8', '14', '6', '3', '19', '10', '23']",4.403049337375976,10.096074877272855
7.0,"['5', '4', '14', '8', '6', '19', '23', '2', '7']",4.344956452845921,9.936962359975976
3.0,"['5', '4', '8', '14', '3', '10', '24', '2', '7']",3.5203534090865705,7.615784935040439
6.0,"['6', '4', '1', '14', '19', '3', '12', '10', '23']",4.112909542481938,9.172613417588899
3.0,"['5', '4', '1', '8', '14', '3', '10', '2', '7']",4.030681912106676,8.994974671620799
0.0,"['5', '4', '1', '14', '6', '19', '10', '23', '15']",4.432179472615597,10.041222029013312
3.0,"['8', '4', '1', '3', '6', '2', '10', '19', '7']",3.8133930388472277,8.588159282298315
12.0,"['5', '4', '1', '6', '14', '19', '12', '23', '7']",4.09339101359999,9.262744025833374
2.0,"['5', '4', '1', '8', '14', '3', '10', '23', '2']",4.164116515118069,9.423344626675465
5.0,"['5', '4', '1', '8', '6', '3', '15', '2', '12']",3.780966906031325,8.547000780241698
,[],6.87916631154397e-310,0.0
,"['14', '2', '14', '11', '12', '17', '2', '2', '5']",4.0519633962317005,9.072681504259702
