Score,Lineup,score2,vari
4.0,"['2', '11', '10', '9', '8', '6', '1', '4', '3']",4.581343892530137,10.780977396461378
1.0,"['2', '11', '5', '9', '8', '7', '1', '4', '3']",4.406828149686303,10.462172355692953
2.0,"['2', '10', '9', '8', '3', '11', '22', '12', '23']",5.016582399848438,12.043871588878162
5.0,"['14', '3', '10', '11', '6', '5', '1', '22', '23']",4.276326535998185,9.872967030498877
0.0,"['14', '3', '5', '10', '6', '22', '7', '23', '1']",3.9909175886602912,9.159356905505152
2.0,"['2', '11', '10', '9', '3', '8', '22', '12', '23']",5.009635412409665,12.000674455895997
2.0,"['14', '3', '7', '5', '22', '6', '1', '19', '23']",3.404721363464545,7.639118555200717
0.0,"['2', '11', '5', '9', '3', '8', '22', '12', '23']",4.795493353460594,11.468921364478167
2.0,"['2', '11', '10', '9', '3', '8', '22', '1', '23']",4.884888525918212,11.647381613890843
2.0,"['2', '11', '10', '9', '3', '8', '22', '12', '23']",5.009635412409665,12.000674455895997
2.0,"['14', '7', '3', '10', '22', '1', '13', '19', '23']",3.4811327805744585,7.77047277631287
2.0,"['4', '2', '3', '8', '9', '11', '23', '12', '13']",4.363402933980244,10.190388841750579
,[],6.5214496277251e-310,0.0
,"['18', '24', '1', '15', '3', '15', '20', '15', '27']",2.413637252311013,5.202875364838485
